did	duration_rate	gap_shape	gap_scale
did:plc:mk5rtbb4ztbwnnyi3qayim7e	0.00338806359182182	0.742984189172582	11428.0287004573
did:plc:mk7hbmwm7plo4dsdc4xumlrg	0.00597193192039343	0.606867224113542	4032.5869765152
did:plc:mk7qaxqrkyloz6l7dcgr2c63	0.00780156031209958	0.729630166137983	11371.7518416144
did:plc:mkafg3rdhv66gznbjjf7la34	0.00880742680636458	0.794315902357127	9896.71733650945
did:plc:mkauexocygwlm4sg6zvriaii	0.00855855856207202	0.629886129032533	8811.73033764045
did:plc:mkc5wnu766r5msezhbge375e	0.00633518909754024	0.835614673888547	11354.3350935291
did:plc:mkdmwfql5264h5gifmeb6v2w	0.00660438144483686	0.643881278486698	8756.66273427058
did:plc:mkdvhfpfs7r4m7l6xo4jssvw	0.0106444188813718	0.665331613858116	13802.2880934188
did:plc:mke2a5q3lbzev4jv6ozlkire	0.00391781299002916	0.617466162492355	7962.54361414803
did:plc:mkg5m7qmus4s3div7bxshlh2	0.00389815045232684	0.546197984832477	7625.26959336571
did:plc:mkhby2zlo62e64vc6rdtyelt	0.00414839397895319	0.469230127063876	4961.97791594522
did:plc:mkhq6aiocj6jwc5qpea6dovh	0.00410082016429567	0.66223042732243	6673.70816599289
did:plc:mkhtm5dh6dnml3d5rlymgi6x	0.00420210105076914	0.546642871711622	7231.75611090664
did:plc:mkibd54rpfaxoph2uezbcxdn	0.00671827077698243	0.620931781400705	5624.89599742688
did:plc:mkidpdngtebju54kr5gkbmye	0.00482587713657485	0.677897646909664	10788.4443323695
did:plc:mkikyvdsu4mp6lun5jkniawm	0.00434507106023637	0.638276288649261	6969.63217239219
did:plc:mkimfewh55zrbqezqdyzbcsv	0.00253920836449826	0.503126930951458	7235.00402135338
did:plc:mkjm7axotb2u27mkmcjeaynr	0.00356788899941292	0.578353602599054	7515.32442996286
did:plc:mkjv5aov7nnyzo3mzzefky66	0.00317432325194108	0.724533025907463	14288.9071127974
did:plc:mkkrdd7r7mndcynwbgopvfyc	0.00755308536923945	0.660833112915286	4568.5281764378
did:plc:mklisfni5k556gjwqcqwum3t	0.00399880632788995	0.678628825958814	5243.19038728465
did:plc:mklrulu3av7dapn5stbclhza	0.00410500162170557	0.755172896140778	13118.1597720825
did:plc:mkmjaprifc6fcbjn7ofbwpsu	0.00707120539510043	0.745282455089441	8717.97060053189
did:plc:mknjm3widm6c2gpcnaykx32n	0.00286150324319817	0.747452502532029	17012.0478995728
did:plc:mkotrvmivyzc2a2xboqtr2wh	0.00391128864630054	0.555187355328616	2788.22838842912
did:plc:mkp6vlglscsy72624kscxckj	0.00264637777063333	0.542762074408828	6549.74016293117
did:plc:mkq4rkpw26qfgcyad64grfny	0.00572755418193535	0.67556424919626	8049.15111932431
did:plc:mkswo2eh76oquvdbt4gxgsjw	0.0023565623046818	0.703527071516317	8723.09306677588
did:plc:mkumz45w4xtxg35w7mka53h2	0.0228758171076486	1.12504223742851	9753.87351959817
did:plc:mkv2etdeachhz6tlgq7ltdb7	0.00248756218910513	0.519938341523889	6678.61879922403
did:plc:mkv6blwb4y5khdfuqqcz33gk	0.00321522309767145	0.509889745270894	5308.49660357178
did:plc:mkvnzmaxyg5dcook6avhk22u	0.0053560801434097	0.602287884561321	4022.7526505847
did:plc:mkvzerc6hpynnm7im5jhh2jp	0.007192519779667	0.6589484111273	6114.63463653075
did:plc:mkxg3r44zm4zh5nirmlalvdf	0.00280644577239663	0.510506244056726	7229.01542805156
did:plc:mkxw7m75c3xfvuyw4sm5ehgq	0.0161662817577875	0.641670713109709	8589.57777416154
did:plc:mkyjjkt5uwobjstft6x4tfy4	0.00216076058780672	0.509717673290663	4380.31501042435
did:plc:mkzwz4wv6xpvtfjr235vkvua	0.00304259634901719	0.669703608076336	10491.4238181712
did:plc:ml2ppf74cxprzplmcvpqa4xy	0.0053396618243497	0.721999892081798	12070.9140144004
did:plc:ml3v75io2direcw3htpvr5dk	0.00512163892512154	0.693547557370043	14768.2829771798
did:plc:ml477yhvcmr3pedfthzdrbko	0.00387205387211661	0.455509885709066	5210.66716559026
did:plc:ml4uncbzpgvonu3ck2dtwwjo	0.00706380974830839	0.650148799916203	9139.96693754876
did:plc:ml5x225fzaqyjdy53g42yk3s	0.00742619091283719	0.698807509019308	6062.54300414426
did:plc:mlacxha7z44k47zm7isw5oq2	0.00228767515019484	0.721919971521	10794.7277674426
did:plc:mlba2mclnlnjbavy62prnvwi	0.00616707157729915	0.70164677847883	5693.71877494069
did:plc:mlbnj2x42dbnb7lqdx4xlogy	0.00779816514226728	0.804471609181119	12624.5725764586
did:plc:mldrh37lmxqnh2s672qs366x	0.00580574298046246	0.688111641904798	2827.56060019894
did:plc:mlgasvfuhtvivikgqos5ibgy	0.0134038800933009	0.575042402220532	5053.63632786582
did:plc:mlgnshplxdsuf6qkk3w7flve	0.0048368953888691	0.539369138011344	6113.38135122972
did:plc:mlheb3atcjbtij2qvggfrrqc	0.00324378655025097	0.765857421286916	6711.30582929011
did:plc:mlias6quvs3jt2meqrulczgk	0.00395904436889361	0.552885910767388	3992.07498573939
did:plc:mljiuom7d47y47pvve7chcal	0.00219186088997167	0.451589945617033	7188.22044879421
did:plc:mlk6og5kv7h6gri4xlppmmhi	0.00531490831842621	0.626646423996058	8151.23525921169
did:plc:mlk76rweponfat6oacyoxlcd	0.00507961316860293	0.534257152990553	3854.35217468439
did:plc:mlkspvqjbuiubifyu66hj5jp	0.00461361015085809	0.523737024448603	5708.75578959583
did:plc:mllenjfjp27hrrrzmrurlvcu	0.00854229815729504	0.821720884113833	12522.0128499087
did:plc:mlmbokh3pz42yaio24mr4mug	0.00542476970596698	0.771894111681268	6664.37703831631
did:plc:mln2gi3lw3knvxbfhth6j2hf	0.00576857821559763	0.606653988593478	8162.9189764766
did:plc:mlnqcfj2lk5fcvwqtlswzkdp	0.00529912146204202	0.613074571341643	10303.7441620078
did:plc:mlnre4nd2fpg5bstbfduuo43	0.00342022555046992	0.523997438286527	5890.00606190915
did:plc:mlo6lykhhx6ij4gzolxg23al	0.004505888377053	0.54222706213642	5912.87231514292
did:plc:mlo6qchisvlwgq7yihldridi	0.00491505503102031	0.860092254699364	10705.9584271218
did:plc:mloopdxekl7gyc4nneod6yvq	0.00517228819180216	1.04204122125762	8474.55982219142
did:plc:mlril4xp4fqo7xmvjzyeir3d	0.00452238117310084	0.657560267264726	4442.9120456741
did:plc:mlsiwos5lljorji5p6lgo757	0.00463026011257671	0.810982406239435	16732.4712504051
did:plc:mlsmc7du2gzgvsxgr3fhqgy3	0.00448644520909224	0.601238659896217	5740.62289954297
did:plc:mlta6v25prvgbwclj73w5gay	0.00385068762280255	0.692203759471994	8712.40675890613
did:plc:mltc7sqh6jdmryrjfzpwkkx6	0.00813449024270744	0.903310041031841	14937.9173000119
did:plc:mlthzzcp2i4slffudemplpue	0.00256812669429574	0.495302126328815	5585.4238500078
did:plc:mltp3zddnedtpcasbhfrnz4o	0.0047966859269005	0.496979313181483	4334.06495430477
did:plc:mlurodsarq33bckamhtncdps	0.00358923230348733	0.581540593837984	5752.43031676489
did:plc:mlv5uhc6iom6gzjdnwiq6tg4	0.00539939653860081	0.732403646474952	6954.60461829036
did:plc:mlva2wrty736sqzwujas2kf3	0.00224325271650939	0.821014274942778	14990.2989421079
did:plc:mlvgzivchcjpcpwd5edtx7ud	0.00374502613750931	0.62152046558578	7389.02036633024
did:plc:mlvzwutpsvcuh3ygomzlxpng	0.00281096275491402	0.513429028006505	6364.36826616334
did:plc:mlxogfc4xgiizzc7ijlrtr2m	0.006719717066004	0.572735799839203	8422.69750695814
did:plc:mlxts5b4panl66cje5p3tfea	0.00212947189105484	0.663164743413171	11918.0672934821
did:plc:mlzj7qrnzzurmpaxk5kcd5hj	0.00453494575945715	0.67397592739577	7124.73817065522
did:plc:mlzn3cfquk4bubtbrbj3ba7c	0.00408878504678202	0.758534160630582	6994.89357730145
did:plc:mm2536sjxiralp6eg7homwkg	0.0118043844923353	0.827722627378275	13913.1762245671
did:plc:mm2npejj7zzxlltrorofbp2s	0.00400819453132324	0.699493864068755	10942.7994526645
did:plc:mm4hcstmjhaxrudxicyo2jia	0.00306442772448085	0.6102229328001	2648.31457343417
did:plc:mm55j3kprvkirthvn4c2ldvk	0.00351123595548075	0.720458298671508	13776.8662991858
did:plc:mm65tvdcpy7wldiqlw2rqt7x	0.00239056961509318	0.524701442165275	5361.89465341668
did:plc:mm7hvxhlb5nnvmbf7tbvov5g	0.0035906642732866	0.586401042122367	8511.18098996876
did:plc:mmcaiauegpm5e3xhkiebtrv2	0.00797227036830398	0.723505955634284	8738.83883019827
did:plc:mmcov6fxh2jbfzpv5hchyfnm	0.00208063881243941	0.5172531891448	7922.16722102859
did:plc:mmcqjnvb7lgnadvwuiyc3puw	0.00352378555289913	0.594821693369146	3965.21717623044
did:plc:mmcwn4w6xl7mow7qgsfjtaru	0.0030686612966387	0.529027544017064	9000.65354476528
did:plc:mmdd4trklzznzzhn4b2mzswl	0.00628410782384836	0.779407462275948	11591.4455240015
did:plc:mmddb3azjlolnq7eqtnebg42	0.0071984435809516	0.73882173144469	7861.9465131479
did:plc:mmddcl2eabxq5lyzlwwwjvqy	0.00439857892086838	0.628215078930905	6191.47020582058
did:plc:mmdhgyifcee65ermz3z7iou4	0.00596520298469523	0.565167393138996	5228.08641615786
did:plc:mmecu45jrngrzaky3lnbu2zh	0.00313796943070703	0.523006806583665	12207.3241639518
did:plc:mmfx4k66gco2dgll57wqurj4	0.00605961349691935	0.600963601170426	7272.68399674183
did:plc:mmgti3aluvnszzhgu3vmy6cd	0.0034047011069951	0.561285972777266	5812.80880730741
did:plc:mmhezawuem5gh6a22gx56jzs	0.00566434698220225	0.733116082365906	10933.7708452588
did:plc:mmjqmxn7axliqbt3mrhqqotv	0.0142417244223498	0.624685473920487	6849.93431704511
did:plc:mmjuta72vv5dydofulzcqnwh	0.00588559867792117	0.674993495901718	11709.5628279598
did:plc:mmjxq63luth4preqw5xztqfx	0.00560179257413038	0.849268770367848	11501.2927392536
did:plc:mmjywgabrhq4p2ukrz3th2yr	0.00388247639065738	0.459294342640578	5513.26618282076
did:plc:mmlagm575liddetoe57z56ez	0.00536672629753625	0.622270106747957	5922.19954126801
did:plc:mmmuqkgskjuxqdlacirdrwhl	0.00381734718563824	0.709180600006457	5332.53804785749
did:plc:mmmyd57l6y7mu33c2bqc5xka	0.00376222723886804	0.621174900688223	7413.48017271686
did:plc:mmnmcnuyunnxmcnn2ud5dd6s	0.00886262924983884	0.709392057591319	8889.39349996874
did:plc:mmnyofxqepaufkj6ggpjg3uz	0.00281031923980561	0.576157948998048	3400.50600465045
did:plc:mmo2wxvyravsyy5skrbyzzcm	0.00296388199628429	0.608130137093735	8451.31976521052
did:plc:mmpi3sbaqzqhw2iv776zhelb	0.0064715252903651	0.768733164048196	7271.56056951595
did:plc:mmroz4jy3vhhn3asgsx4l2px	0.00473770350674499	0.592544440928345	6584.56568823415
did:plc:mmspozfeo55jxn2beitxvice	0.010984775494888	1.47074840332319	12140.2254404257
did:plc:mmsppjpg47wgy6lxasuicgpc	0.00403122051772469	0.69549096769458	7918.15861271428
did:plc:mmteisbs2gbhb2uegxr2bqsg	0.00480769230849971	0.637908409906444	8516.60740876197
did:plc:mmtggtbuhfugxkrirbrk3fcj	0.00422967114330765	0.477162279256605	4352.76993719183
did:plc:mmumvidsmj657nzdr5hsewas	0.00731707317185964	0.620339024395523	8202.75810903584
did:plc:mmvyvy5lf5dq4vzrgn3z25m7	0.00200436243589398	0.716146636708228	15619.6373662109
did:plc:mmxbqakbh2ip5b5tasb4pza7	0.00945945946205774	0.759131232874692	10259.0404544362
did:plc:mmy3keodpatkgbhnkp2axowt	0.00242274638873871	0.568859061814506	6957.93526018494
did:plc:mmyekwjxbrbb3padxb5wqi2u	0.0046731807983558	0.578127456158396	3700.08607482313
did:plc:mmyyy2ul5nyxmgqcvzmhj43y	0.00248994445513548	0.514720473339557	8728.36963446534
did:plc:mn2evdqetr7c4nflqk7ls6gn	0.00405452035914039	0.802216436955846	11417.2916074876
did:plc:mn2gv6fibkftdpqzav2kc6lc	0.0057676174519836	0.610732496031477	4991.77083217311
did:plc:mn3zdulbuwegghmr3df7mz43	0.00553505535107913	0.662845469301173	8415.41791140837
did:plc:mn45tewwnse5btfftvd3powc	0.00224877020386478	0.555543086981815	4939.4592837271
did:plc:mn4mg6elbmpograyvezvnehg	0.00670592084476461	0.616318725688301	9212.75266015568
did:plc:mn5dub35u45zftxzsvkizo5c	0.00748460445813264	1.03689654922077	7751.42375205094
did:plc:mn6au7fissuruehb2jjoqgln	0.00528554853741027	0.656436422325815	8631.42979065229
did:plc:mnaxnyxzamj6uh3fcau24yps	0.00670690811682663	0.753303613634719	9670.28415300978
did:plc:mnb5f6ss6rpablyymqeasolm	0.00283765619558246	0.492846505349054	3578.21324600544
did:plc:mnbgwe7pcg7jyfxbx5x5oftf	0.00369056068315349	0.571353617117131	3226.01599770962
did:plc:mnbil4atlmrd5fj2krj2h3jg	0.00905333596045439	0.707070918815194	6640.23853096471
did:plc:mncrz2wwy4ct4kjxh4fc3eo3	0.00562851782613748	0.662623276330059	7884.33328384909
did:plc:mndkxfeqwokj5trbuodgbfc5	0.00332148926359752	0.509634921026225	4469.13656702223
did:plc:mndvl4a2bxj47ptvgpjm4gfz	0.00293308890940662	0.564093676928409	2813.73584917156
did:plc:mng2o56lrqnett3bhxdqu2ny	0.00913681174801367	0.645317508390992	5319.32434419657
did:plc:mnhdg4kd2yc2dlc24dyzy3vz	0.00381242851729439	0.501919009722934	6567.2012995765
did:plc:mnhgf656j6vv3e2j3ymd7emq	0.00474725274809196	0.589992860402525	4671.95036750735
did:plc:mnhphsqrdfunmkmvdvwc2fh7	0.00517879161593335	0.562102172856443	5821.83321438004
did:plc:mnhuy5s6qiih7pz5w5vsrdk2	0.00355540506262801	0.633812048890818	9827.11302762917
did:plc:mniqvgfyk43xs42l6iv4luit	0.0063085063088597	0.547111690835181	6968.09497804672
did:plc:mniwksr3g3swgpefbxjajz5p	0.00673331973211766	0.566873455806492	4833.94423739023
did:plc:mnkkll75gqtsixnbuydwguxw	0.00805026507392996	0.729635480063483	10007.4706794942
did:plc:mnklgtwz3abrw6kzrssjyn32	0.00435399905369716	0.539569419393786	5510.37739787465
did:plc:mnmd55h7bsrojhn2nqg2iyvq	0.00574612572061133	0.613183080361989	10532.4822147595
did:plc:mnnaizlms63fipuoyk4qukcm	0.00639204545624336	0.74796001784322	6119.24384725092
did:plc:mnndusg7xkujadz4qdx2oirh	0.00244171392564801	0.563434016929628	5444.34611369766
did:plc:mnqnhncn3g47vgylh7thi677	0.00259696741229152	0.591902434705606	10834.8049591078
did:plc:mnqp4lhpaxelb3x3ugzdt4y7	0.00669950739063528	0.729381479940208	7903.97216056864
did:plc:mnrbhmualxzjufqwtykwrvrw	0.00657491014445357	0.667009361448316	3430.98997907926
did:plc:mnriqfg2ohxtsy77ked3uvrl	0.00558074642493685	0.706672515500834	12966.6190835409
did:plc:mnrp3n462ykaqpenqstydmxm	0.00518828451946845	0.749557073139216	15720.0772539038
did:plc:mnrxexrrby7ozl6annrq7ucp	0.00391376876714553	0.683901489570573	8222.38295340016
did:plc:mntjz6acpimcarzh53yji5ec	0.00560477309719034	0.799461777960389	9255.14903717044
did:plc:mntuwui6ho423yeewyt2eybj	0.0088589652760224	0.705554504250942	5911.41652533624
did:plc:mnukfw2foc3c6vmtti6kfj3j	0.00557491289250035	0.814911779688804	17090.1575006075
did:plc:mnvdib4ifltqt2bqy7ac7b7c	0.00229170712766337	0.6787223755096	7906.22505031782
did:plc:mnvkskj5sala5g25uxzkujtw	0.00452187791027025	0.656885118511131	10562.8662129427
did:plc:mnvrb2mpnbvko5r6o4nbywsi	0.00311894124601346	0.611807895827603	8535.30751299029
did:plc:mnvvqyahlonnhyoalzstvyy6	0.00386117924988488	0.613595479809574	2165.42153163934
did:plc:mnvzn7sksra3zph6msa3csa3	0.00417620908013539	0.534851830102665	4047.74565108285
did:plc:mnxift6fbytojnkteyqfql3w	0.00414206036750505	0.6822209811395	3574.70384790481
did:plc:mnxl2ka3ju2iia6cxezuqmgm	0.00477765074783483	0.682659080144945	4994.66149619853
did:plc:mnyeaspelesoo7gpdcyombyd	0.00446627959011368	0.682815739709886	12223.5030009843
did:plc:mnyncegsjqdtjvbven3oab5f	0.00990099011033292	0.6758193278899	12364.7720170433
did:plc:mo2fnre3otkxu2razfi5zm7k	0.0071508379900359	0.758593223396978	13027.8346552698
did:plc:mo2mkccfufliwu2dwbbnp7lt	0.00738577808422946	0.83095158024295	12387.289743534
did:plc:mo47sdyjch32l4x4oudjya4v	0.0028164347251529	0.561558334475701	2857.88157535785
did:plc:mo63yy67wvuk3ocdi7farpnw	0.00403871066204959	0.704852899546894	6455.62371953056
did:plc:moc3e2alqcrj356vk3a5itis	0.0027336860672057	0.65643503984643	13741.8356373813
did:plc:moc72pcinuklmr7o3is36bez	0.00292397660819316	0.596693559540909	4385.27807255424
did:plc:moceqxd2ww3ed66bmdsr6cln	0.0048293625249432	0.686674916877629	11380.7095112624
did:plc:mof525h6jhp6xeuuy2hjjmpi	0.00930809804584495	0.675059912466579	11307.726278477
did:plc:mofsajrye2usrq3mufo5uw2e	0.00290176216179241	0.464481517157748	4442.69391874787
did:plc:mogiirmpipsy4lzb3evuul6l	0.00249834668239227	0.660927228182471	5558.9940232967
did:plc:mohxy4m2vczfvpcf7zsfglmi	0.0024275452068913	0.53787155570323	5542.31458286298
did:plc:mokfiomyu3wsd47s6ihxtchk	0.00679897097359876	0.808999583933254	8550.67854023671
did:plc:molmj7b7eajhqtg2x6p47mit	0.00436442989656189	0.633925909234646	11617.5301878986
did:plc:mom2p6zt67322j5mghtbehii	0.0120583286658181	0.655106579832791	4765.5069202953
did:plc:momjl6h36fodwgscqozg3qij	0.0070435588520534	0.726386740853737	10604.4068482044
did:plc:momk3kfke423c5gha35skcsg	0.00630346690856998	0.665569772830049	9042.41723977718
did:plc:momuj2nqdhoyhda7qtdh6eg5	0.00333042581882977	0.521548548772032	5974.59304962381
did:plc:mon466pja3rs4wgiqvv3fs34	0.00390310389721455	0.535570545487981	3421.62017571361
did:plc:monlwm2jedczjuccwo47dkct	0.0027349340119526	0.596710259765982	4286.090233497
did:plc:monsrfabvoqozpwa6otg6uqn	0.00436562073669885	0.772485214874921	9202.41426774559
did:plc:mooqfc4nuzamq5buw7dgr5hn	0.0156555772994175	0.791594931038685	12682.6344604174
did:plc:mop6w3tc3tspizrmwnoe3zoq	0.00989119684617384	0.868155245972969	9954.44812002354
did:plc:moq5p2ucvmitrkwn7ou54ote	0.00277743740572384	0.490811702504777	3235.59408290012
did:plc:mor4prvny4spcml2z4odq3tq	0.00615700359348752	0.669295083140043	7740.14337608087
did:plc:morhom6ehpasl25qwzjc4eu4	0.00689655172548696	0.735260027732159	4805.2418548212
did:plc:moroqildfw67gbzmdupxewud	0.00239494883524096	0.641818904750209	9180.70191222756
did:plc:mos2o4ogigibaxbnmly2esmn	0.00344986200596826	0.681686564122597	5098.89356441708
did:plc:mosbotfa7yxkkiwvjc2oysth	0.00923520923800235	0.588069741468459	10501.2429880409
did:plc:mouy4qz7hkfiptpncxubngde	0.00404960769452784	0.801500985875669	11723.985845489
did:plc:mow3mkk477bqbpfw35c2ummm	0.0136506825556663	0.686922321958837	7930.86508179668
did:plc:mox2g5l2qvtkd4hpbkk5zxf5	0.0121028744388643	0.788971519978451	10547.7342174851
did:plc:mox2yszettcyeli5yfsmpiao	0.00547010747163223	0.671236923645458	2564.54930254131
did:plc:moyy5pju5i75p4zavjs525lp	0.00503426094322708	0.6989408026005	6226.49662608056
did:plc:mp2ypatbzlpruuscy76f3axx	0.00208096244522136	0.558058623137206	4987.24013369603
did:plc:mp6d2gmczu3rg5u3utqvnz2x	0.00418268906434145	0.572120360239239	1879.86940740512
did:plc:mp6jtt5opiixcnkk65l6ozul	0.00255774918076705	0.659385838203015	12240.4109479127
did:plc:mp6qgktb5xn4ueds5jucoqzh	0.00485765928681937	0.613821052699586	5769.79619716208
did:plc:mp7drg2ucjeeknamvn4dz22u	0.00432172869170033	0.67355198660565	6273.81921261332
did:plc:mp7v6o4hfvfg7r44q5axdeka	0.00662482566400613	0.669141295509819	10609.0825430353
did:plc:mpanacrpxhsq2lpxc7kv6ryd	0.00259336099589471	0.562117716853536	7388.72436900574
did:plc:mpasj23j4vqdpovaulajolol	0.0053126897395147	0.650878212831872	4814.47992863179
did:plc:mpbgue7fxsf2fdmxfvxvqlst	0.0053917438927344	0.617355583449576	5474.61363421033
did:plc:mpbs5grlvojljbraq5eofwr3	0.00825471698505039	0.598267851007552	5343.32482604731
did:plc:mpcjl2sxvr2bpkfsc5qv532l	0.00509198423195224	0.712637570431556	10711.2229689468
did:plc:mpcyt6cgm75rfl3jgrdod6x7	0.00520494469809637	0.631283647185931	7993.83638640198
did:plc:mpdla7rr5yawfujq3xusxiky	0.00600226500771727	0.642610301040569	7453.22170280951
did:plc:mpemog3hybgk66jbagwqynbp	0.00334931371915003	0.585021131144879	4976.21701317839
did:plc:mpepznvt3xn5n3di4rnzu4ja	0.00863703391957562	0.708808526987744	9926.59600704983
did:plc:mpfrjc5u2hccfiklgt245pqn	0.00217452963986261	0.472466011447849	4938.12947650497
did:plc:mpicbs37n63jb6u5wxrr4j7z	0.00207433850319091	0.587763924402898	3767.47136260066
did:plc:mpilbktpduzvdsumsf234ijf	0.00627009646482248	0.689286424408168	4277.4012973039
did:plc:mpks4apvauymez5fvdndv37r	0.0163590604151871	0.994417612547744	8815.40916906024
did:plc:mplgkpn5h7umyx7yrz5kgtu6	0.00739488696496313	0.740281410076817	10108.5667512193
did:plc:mplnfcsboamxxnpxknmzwlan	0.0105293945692204	0.575892244269025	4257.53987347442
did:plc:mplttqa6gpxfgzzoghxshm4l	0.00548847420471055	0.644125682840738	9810.69921781798
did:plc:mpnavvjaquiiquc2vhvpkoij	0.00318877551031872	0.657169142856967	11671.1889935911
did:plc:mpnlno54va3czfj2utsgt3mj	0.00857219394938465	0.598386325134994	6421.59765387617
did:plc:mpnvufvxhuu2nw5gg3a4glpu	0.003690036900733	0.689725139012803	8156.51046663398
did:plc:mpopr4hugbpoz2vd6pfbodsh	0.00613360098176099	0.648932845687338	5829.95586957573
did:plc:mpotwcv43ikhrha7ql6gkiii	0.00561797752859228	0.684428775949077	11092.9824733548
did:plc:mppcaswhfcxgw6xeb5ponnqn	0.00395647873422032	0.508664073874568	2605.83109111194
did:plc:mppzjqymfbmqvzvjtajvhhs6	0.0101371496825804	0.626808083460914	8710.64245244959
did:plc:mpq3jtrvzuxsntdg4tbqnuxu	0.00536535513598918	0.617330082248676	6380.38617910995
did:plc:mpqyj4hyl7bfv53cmprqimor	0.0026135610691983	0.722111599688915	4563.60671863264
did:plc:mpr346vfxdr4alanpesssp5j	0.00712544534155593	0.539322242111677	6973.94022926733
did:plc:mpt6kizvucb5irdhsbdjw3wx	0.00294517444509503	0.614746056785478	9400.26668616481
did:plc:mptris3bwrupblrl3e3wbvrt	0.00265957446828846	0.546414653166799	8954.49155346775
did:plc:mpvgnolibgpe72752xe32u5j	0.00921835990294297	0.654944077178787	8448.09022101453
did:plc:mpw74vomzksndq2pzfhs5wm6	0.0038519614190732	0.62652716292174	2356.28263672859
did:plc:mpxctch2jqtqcykin4o2n5l2	0.00462643961110587	0.661033607216597	8364.77657064233
did:plc:mpy5gd2beaxd2bhuisuhlzh4	0.00334145098263294	0.604369116980333	5075.05032060935
did:plc:mpy62e36lhyyw2usgxtm2tsb	0.0025199338047336	0.543485671544599	4609.1396448859
did:plc:mpyaquhq22ler2gxbjz6zacg	0.00422914263768625	0.768626446622569	9390.36144793531
did:plc:mpyijb4ulo54s4amgvhmaehv	0.00275833886721891	0.640851964452104	6125.39132671761
did:plc:mpyk25fvb7ocxtudjomlafzf	0.00256727639481954	0.743969200423131	8269.93849805335
did:plc:mq2nd4hivrjr5ek64hsvoujb	0.00475423046014247	0.598451568970819	6271.9630820621
did:plc:mq2zhqjunq2a2qy2whm2gp7g	0.00305090975936711	0.725432763392987	5513.29988366608
did:plc:mq53wkjvtrc4pppdmcth7g5k	0.00713305898515448	0.701843335005731	3305.28403656318
did:plc:mq54mk6fqazjkouu4ose3ego	0.0108125819221845	0.860228253134922	16805.5405511794
did:plc:mq5q4mcy4qzjleypbewl6dzh	0.00220388258471326	0.599614635252319	7403.93961845631
did:plc:mq6b5orhn5i7gsglw2ekhgpq	0.00434668071676356	0.570952646729248	6033.75484339032
did:plc:mq6emytsicd6tuyp3my2iik5	0.00432900432922692	0.556313068276219	5932.90619104768
did:plc:mq6gbj5fatb2ih2zdwge7gx5	0.0105202754493709	0.734588862886877	5344.11964516113
did:plc:mq77422zlj62fwaj4eq3pmkb	0.00208346486529626	0.601409494621163	12972.9693848291
did:plc:mq7zbt7okt6ieudae5h24my6	0.00532544378757337	0.739212211258723	13502.0542992884
did:plc:mqbvfa7ejct5pviomne5hykz	0.00907441016628438	0.863551810975467	14710.5777232124
did:plc:mqcueni2ja4cfhixamw4c5ax	0.00415907019268972	0.584112058585085	4141.51676907239
did:plc:mqefvby2cd3a7l2ky6cn2bu3	0.00365126013039658	0.554434941325666	9407.04410217888
did:plc:mqer6avupowzurk432qngceg	0.00339708102714388	0.743905521620511	8817.70091770621
did:plc:mqf4hd4h535u4ggfou6cbghz	0.00258123291835632	0.544040307903171	5105.60861442298
did:plc:mqg6vrhaz75byyksqsjon5pb	0.00530011925328294	0.553326032295007	4943.96833269013
did:plc:mqguymmh4dhuy3rzqwie566o	0.00803921568712331	0.722458656353639	8224.55271477493
did:plc:mqicxp5cni6k25dc5lih4xls	0.00400587528403201	0.719714181802741	15829.5810637781
did:plc:mqj4kkvcklu7fu2gzwonuiv3	0.00561797752859228	0.609793966786981	8759.23922136783
did:plc:mqjfhj7g5rkmvnrcm7inf5l5	0.00674789128541474	0.664364077461455	6755.01387781979
did:plc:mqjfqflegcg2fi75nwagdxe3	0.00219993529609594	0.440411632204533	7959.24492870049
did:plc:mqkfldqqreqh5zuvoxhti6jx	0.00597169934000713	0.587545635329435	5772.69481369867
did:plc:mqkk5gfhwlcuspkwcjgvolq7	0.0048677592089552	0.577293622698887	5665.25661581816
did:plc:mqkvxvho4qyak7qqfrugijon	0.0155373328308594	0.867664527375612	12997.4341944223
did:plc:mqmiz2fkk67jqnqlsdj52pog	0.00475298862166674	0.569988455902577	4687.8486054408
did:plc:mqnrdj6vla4wewinrjq7f7zo	0.00348711371198977	0.582251809478267	3427.03374282967
did:plc:mqnzrxfs7fj6bglbhdk3uj2i	0.00714285714407031	0.630408570212658	6494.98749502765
did:plc:mqqioo4rzc27cv6ly5ssq7jy	0.00267355850657195	0.450338101257773	8126.58003824416
did:plc:mqsp3e4voyt5zaf2q6yhbm5a	0.00952827241741249	0.794070998059864	6731.74919479821
did:plc:mqspucoua5ffacvrmztr6ggo	0.00453343407727903	0.639945116216612	4659.1218298711
did:plc:mqsuezcnuxogt4vows5vb54w	0.00444297082330891	0.575344681078429	3654.36927715912
did:plc:mqsxzweimmnuclextsjqqg2p	0.00285953410533657	0.630037166055052	9433.33862740896
did:plc:mqtlxtp4hf25v5zymddwczwk	0.00727187426809741	0.726541902602686	12623.5913069071
did:plc:mqvxeiqopzknc3hvp4bb4h7y	0.00427424982577228	0.646583091289447	5989.24851098441
did:plc:mqwgnojxow526foqagxb46mb	0.00537001618418673	0.655683263551853	5110.57771927885
did:plc:mqxofes4indsklpempgvtxn7	0.00224814679797988	0.573712934292779	4565.09598205409
did:plc:mqxq6nsc6bfptocgocturnuw	0.00219096307123492	0.499481465644402	3108.14002984305
