did	duration_shape	duration_rate	gap_meanlog	gap_sdlog
did:plc:dcsn454wsda5anl7wbjtpibh	0.608532587247843	0.00347515069728118	7.2027429042842	1.96557097259245
did:plc:dcwsgxmjxox3lsjuxgsg6ltl	0.68799038508294	0.00425681923810835	7.35089586277251	1.6502600277528
did:plc:dczyqdu4vmfvbepwadf2vy4p	0.55366338032398	0.00204024987868418	6.5848012119424	1.68326528350283
did:plc:dd3dnect5utgrlmmwww7hr5m	0.73486055209729	0.00232720320365091	6.7227146068609	2.36282811864598
did:plc:ddagkkrkosmh2lxabhoxryt3	0.645313446752801	0.00635311151470133	7.65113285765967	1.80822940097324
did:plc:ddaryttmnpvygn6ldqhnrirg	0.745727911805514	0.00564462120729584	7.29317670680184	1.79590642240191
did:plc:ddcdpvayapxexb26u6z3zlac	0.691322354422564	0.00217458365166355	6.23907576269644	1.9551015464245
did:plc:ddfk3o7d54ckihigxekgbeza	0.802600114122483	0.00372912177473149	7.11895606852271	1.82471738925707
did:plc:ddm343e34hdf24vlcamhrb7g	0.669462899961082	0.00350675748630621	6.6653424002072	1.70339493344603
did:plc:ddn6rkrouy5ck5zuftozpdzr	0.615330100104789	0.0045382427854592	7.4970800160224	2.11702074558147
did:plc:de2uzohahbvp5agsc6mpb7d6	0.70012036822855	0.00454502938842681	7.61964796137118	2.0659757355601
did:plc:de52osava2ldhzy3aijz5ax2	0.786837143912114	0.00325643717958317	6.92992212365151	1.9230326336905
did:plc:de5yjq2zq42m6buy7wjalmir	0.471677362776702	0.00389144623194376	7.11154409852111	1.70305696258835
did:plc:deaietvxvoq4xh6f6dqgly2p	0.534477782997961	0.00420188900262829	7.94161112845368	1.83527162260773
did:plc:decdl5fsalxfdzp43n7gitpj	0.609094927076417	0.00583780811349664	7.48746732752932	1.8679223333079
did:plc:dedkcvldj3fx6wm5n2drt5ri	0.560910552147158	0.00237541095024971	6.59662181020564	2.38787528622942
did:plc:deduixfseowdw6vsfbdacbze	0.747159207691889	0.00965219015183019	7.91774438317878	1.6928996796288
did:plc:deesbqz6kimozr2zywrkf6u5	0.661997457834316	0.0020177888660938	6.81457690037583	2.14172194900747
did:plc:degxjqfmvburgj7yfgxsj4rl	0.75395693543218	0.002506085638819	5.93913306433373	2.03298546263974
did:plc:degxtokwgkzfr4zzm6yqrxmz	0.684759319465322	0.00448175893285308	7.40034928013982	1.55576600387864
did:plc:deo67dcevr43vyfb62g5qzfe	0.547468862870122	0.00272260425381805	7.68649928516592	1.90819984062491
did:plc:dez2jdjcykc4xrlu6z2tua46	1.59898653346241	0.010753909789416	7.20317872665223	1.85387397874383
did:plc:df2b6oulgt4aixkbwt3klvbc	0.760192290387086	0.00417515765799212	7.42785312093006	2.22778077003461
did:plc:df5tihb5byxyh2azaaax5wnu	0.837598131749142	0.00263505744096145	6.40452392034187	2.01478577947129
did:plc:dfeo74z3zkztoxq4r7awvy3r	0.597295321851564	0.00212056660058109	6.72920385631317	2.9182500595718
did:plc:dfiphbqdfreorbjtwvxr5y33	0.752673417326259	0.00258079336667438	6.61200044506796	2.3524746849306
did:plc:dfj6fjdrnrnkny5ubke3f3yi	0.595643809430151	0.00496210939560732	7.15601222905016	2.00799395893098
did:plc:dfjk5s56nhdqsdhzftfzvyzy	0.65734512296737	0.00343765269272445	7.03537954145924	1.9256190166704
did:plc:dfjqdnfkmryjfi2y57qlcfyb	0.633787070438661	0.00252821393569446	7.15194110161218	1.9822111038005
did:plc:dflosfsa73xjfghxktocggqd	0.623676229537448	0.00348127048581178	6.38699481841589	1.6602696274499
did:plc:dfpkjlridusj346p2zw5skod	1.3079459549004	0.00651288329633913	8.00880973403278	1.76489863564892
did:plc:dfrprleiwwzrm2hl5te5i32o	0.784164919496754	0.00318554306666655	7.14286646480548	2.27206867889781
did:plc:dfscpxfea2olegzcznm6asdn	0.599972671239613	0.00280205834148713	7.39794860541793	1.6503149913903
did:plc:dfthtwdqs2m6guoo7qq6o7rw	0.61244175442857	0.00418338180700461	7.42982402444889	1.82583020602214
did:plc:dftptc6mlntcdpvlxeb2rduh	0.794644590752075	0.00295692643516787	6.89312700099682	1.5986658782569
did:plc:dftust6pst3cjlksktemrvpq	0.696387560810945	0.00308550140058288	6.72892755905814	2.51457687385677
did:plc:dfvmqpskfowp5gm7hbqhjiuu	0.675275519362486	0.00576309172396555	7.00241915989048	1.77761979075809
did:plc:dfx4qul7y7jnjhl4to656h5k	0.741107586735184	0.00294741454718475	7.91119561524185	1.89939295801175
did:plc:dfxpjouf6426yjck4b7fnp6s	0.822405644700015	0.00257207075784767	6.74543614717455	2.05428137298947
did:plc:dg4zqpunjzvx7zokdg2hghiy	0.519116849093574	0.00222047618686276	6.9404155001816	2.15805257988797
did:plc:dg66l2mscwliiu34ohaovpxo	0.694179433956312	0.00310055579599129	6.46667247639212	2.26558992746524
did:plc:dgarvs6b3kqmngyb5cmze5hm	0.662894050919779	0.00208433157090509	6.58217959849366	2.01997556266905
did:plc:dgbx73ogk7gimc42ehfg3xc6	0.808934044872374	0.00400512774685699	7.70311685841786	1.69154063835629
did:plc:dgd3hll42hpbg4nbroqnl5ru	0.651256591906333	0.00259883701395172	7.2110807405138	1.71172050336259
did:plc:dgg6n37ys2d2hz2ekf3qkaag	0.809950481702374	0.00653870832357217	7.53821163683246	1.34915739226608
did:plc:dgggldwtuukv2dm2ylrmsumv	0.785071503605784	0.00537028544221834	6.86691564537932	1.81722349832788
did:plc:dgh2xrwhyk4tsbeinko3vj36	1.13661110081998	0.00206601169473501	6.93753110906647	2.19427607891406
did:plc:dgi2ih532yknkvqpfn56kiha	0.675087281779704	0.00302524978136611	7.24123735682951	2.13055180207083
did:plc:dgjhjzcd5ruswqmdpbycjo7x	0.747872265459105	0.00927386534853465	7.5133323175148	1.53597693909681
did:plc:dgkylxhpiw7pjzenyxxljhnv	0.696539561589541	0.00407204885197109	8.40557680727262	1.74813820789565
did:plc:dglqpuyfe7gocx76y7a26ktz	0.470597040738431	0.00337239801449333	6.45883891384909	1.88966758951363
did:plc:dgo2wq6y7qoj4becjemwcsln	0.529584924642813	0.00326757082054733	7.08345914909114	1.56472232304837
did:plc:dgp7zlpdkghki3ae5fotyupt	0.579597726474684	0.00314087859991562	6.83751853355187	1.58382050308447
did:plc:dgqopk3nkd5did7ssjqila2o	0.761854773944546	0.00323154598309687	6.86483732649153	2.24863753421038
did:plc:dgs6vbc7toclibggda25nwhy	0.805306381595685	0.00224705947769928	6.19312226242301	1.55772708136474
did:plc:dgtm4nkgnvh3wovuovuser4p	0.56827675541137	0.00285520153434466	6.31285087102658	1.54303497015711
did:plc:dgxdw2mswpjnp7hq7duohpxu	0.685988522361343	0.0028200110557167	7.01925998901312	1.62842466356572
did:plc:dgzvruva4jbzqbta335jtvoz	0.746749249107538	0.00520743362011493	7.05297729190308	1.84435475541757
did:plc:dh3xyapaxgucibzkxshv3vxq	0.614017453594886	0.00257617333451263	6.95113988139022	1.78982140876835
did:plc:dh5vepsddgib6y3d3lztz7gf	0.639316697397245	0.00334462680565353	8.21158881082413	1.93839542599021
did:plc:dh6nfr7xe2ak723dzs4ig255	0.6918677657726	0.00249744766349169	6.50855706030993	2.05763597788121
did:plc:dh6ydyurarvy7tc5gqd2aepo	0.64084727341217	0.00701381096292363	8.00566430047471	1.75875545313393
did:plc:dhb5vz3km4zsyxatcin5peld	0.601960620733931	0.00332856312141788	7.56735587522259	1.76180929828682
did:plc:dhbj6nr62hdxmzw5i5itnhyp	0.505127402222155	0.004332302297759	7.38807235252888	1.87882464269963
did:plc:dhij3xa6kudm2jywidznwy52	0.781928792679897	0.00278478846829874	6.92069898252917	2.03839421216292
did:plc:dhj7vzolfiy2ngs5acxdwuq7	0.63785629911862	0.00420225105272283	7.85323502333849	1.68414037704741
did:plc:dhjygfymfujsdwhp67hacofn	0.788935282400003	0.00248309123280302	6.39117778872717	2.3060229198819
did:plc:dhkbpfi5t3jfp4cyl3hvjxqw	0.8291406836459	0.00283686873223053	6.27035516099258	1.62750355291543
did:plc:dhp2cw6odpxmlgh6wtejcgwm	0.44206863554129	0.00301118454754188	8.03238067857369	1.95890384924259
did:plc:dhqi7gg5bqape27fmgidxlzb	0.59178010626635	0.00655190235493506	8.12309952597687	1.54914996385186
did:plc:dhqsa3m5kdsybve4ghcx7nbv	0.651230653492291	0.00245995096134746	6.90680545790263	1.76026212424739
did:plc:dhw622krpfqeety73huhfcvk	0.551014938654357	0.00319000865805504	7.71554574137432	1.90596141342638
did:plc:dhwh7j57uqtbd3zs22hzkane	0.616834588624719	0.00358866408138301	7.71365147419778	1.96655794699697
did:plc:dhyoqmaz4lzv7boif2c2x4eb	0.539430976424548	0.003188621569698	7.53455036921894	2.03306566460796
did:plc:dhyqljjel4bcirkfkiraggod	0.773437395012973	0.00339584516993304	7.61217160434885	2.3259450708044
did:plc:dhzhadilh22xet4rkyxhjmsj	0.573698968770583	0.0049600565635636	7.65062432819633	1.46507470382658
did:plc:di2h3orr7fsylvkpsmy76ic3	0.508081351230034	0.0022168142610691	7.02435983437464	1.83969683314807
did:plc:di2zdqqyczt5wt5cquqee2fx	0.634338932185322	0.00286210095649452	6.91363071830602	2.31105618839831
did:plc:diaatlkfnvz7kxxogycpukul	1.61178584543709	0.00614304998070983	7.22792995352467	1.99655083610855
did:plc:dieqy5sjxrdhboycpvec7nc3	0.698688908150357	0.00360633931123083	7.4432986875418	1.65542337259503
did:plc:difjsauz26vnv7c5woktj4ju	0.814537916537569	0.00289610573678473	7.03035261056211	1.88956106477877
did:plc:digc3qviushgqwqalcvxe2rf	0.745765198732414	0.00329633056053134	6.60138525783012	1.8328232859755
did:plc:dikoe5h4hm3mi3334nhmcxsu	0.572058239710959	0.00292990164397562	6.71443557141069	1.82668535194493
did:plc:dimrqs4leercdzwusppgi7i6	0.680575838869445	0.00373243722446301	6.50908236367991	1.81820574559388
did:plc:diqcp4xnntepjgutukdwrhr4	0.48093835726964	0.00200860464734235	6.67269239149621	2.11782428829267
did:plc:dirvbxqk4zidnriy6qhs5zo5	0.724912231557014	0.00330871996845587	8.03746126752007	2.06607811831459
did:plc:dixhqvtryih4pfplwhiko4lz	0.761359203781232	0.00311149208637072	7.67302140897578	1.78290161496525
did:plc:diylrbj45c4fkb45njbx3jhd	0.709954703233414	0.00434131218101753	7.78290683843928	1.82171454511818
did:plc:diymc4ouacpn42pfxyci66m3	1.34229319116388	0.00758378634177872	7.15528033741991	1.94578273614373
did:plc:dj5ygsi5pet6ueiw7hrvbj74	0.717925770230472	0.00518797940017966	7.46176135432482	1.72154196238886
did:plc:dj6x3m2ge5jda4flsaxymcjx	0.599894276917001	0.00601415633573473	7.80352610108128	1.47005806897126
did:plc:djaxdbfdotiziop4kdsavjjy	0.550893898587466	0.00300014144683207	6.54117157677614	1.40538256440843
did:plc:djeiuejuewrk3tiyrerbb2ve	0.498941472316639	0.00231710504191732	6.68167209050737	2.11460636328894
did:plc:djgnqrjygvtnx7rovjac5wco	0.627025127270052	0.0023442794380033	7.09106929821104	2.24061747925776
did:plc:djjtto7jw3vje7ceei273fga	0.582413589276906	0.00218530834794563	7.13996283856068	1.9418789492111
did:plc:djlr6lbcyukarru6sbrk5zoc	0.705807733475356	0.00277799152771395	7.31331158014786	2.40023462803943
did:plc:djlwyjjnlhlghozhl2pnd54x	0.744825723985165	0.00205228493072277	6.60078593210216	1.81058269985849
did:plc:djn4fecpdkkhahvglfuepntm	0.58806666435345	0.00227507489458306	7.30223472076527	2.06622325334762
did:plc:djndpqbp5tlw3c2xg4hd5vdo	0.687846015349319	0.00280207187237379	7.00892386015457	2.16147558484547
did:plc:djnxc5awzb34ttybqfhsjobf	0.568836453614949	0.0021122670503549	7.06477323784859	2.03713756231893
did:plc:djop66al7pxy5qzde7fkrom5	0.572892840076019	0.00274368410949852	6.88559851784713	2.09310013386876
did:plc:djoxtl5rxqvcx4vchfsnajyq	0.485123475371568	0.00235666768194714	7.15583191066784	1.82873148875796
did:plc:djt5x3zistujkn4uotnhrq7m	0.47644529625578	0.00253847358861968	6.85867117972687	2.64276869679623
did:plc:djtsbnndsyratn2ky4zdduge	0.847718766305121	0.00274354959667059	6.16532078813236	2.00592119097305
did:plc:djtx63w74nfhblrgukzox6fa	0.715145560978103	0.00400002901206653	7.32968404309943	2.48526479601127
did:plc:djvkinc4p4ywn4d42bhdlbwj	0.514037448232948	0.002596888464374	6.66740368193035	2.12218382947272
did:plc:djvz3kdffvs6opeb4xrwxezo	0.705133153367227	0.0071133159368835	7.01718957229904	1.44639693525133
did:plc:djw24pnhampcslebqc2oknfr	0.599923861754235	0.00561902679320589	7.82805894883874	1.65148156263696
did:plc:djwft5ar6uvso4de2oj3acij	0.661121069436336	0.00462454920305951	6.97158983613352	1.76772180107816
did:plc:dk6hwrf4c5yx75xrunrj5hzz	0.471968230352675	0.00335102895536492	7.95665499734501	1.45189559951148
did:plc:dk7e5obhgwwh4wdd5nreev4z	0.580984598318497	0.00366270893378667	7.00406889688858	1.7028251722682
did:plc:dk7qv4xv2ubbcsobamphc2hm	0.585357553289299	0.00345229356643996	6.67476789887121	1.80320281082321
did:plc:dkc2airhpmwtuxnzevvxru42	0.560647867106135	0.00563672902040825	7.69048856857449	1.51248012187555
did:plc:dkcy6dbnrzzgttrfxyaxexkg	0.795123994812999	0.00220692354631324	6.72248894532853	2.04962057971495
did:plc:dkgfluskptzq35spl6bfrvyy	0.708989772969999	0.0051813033681839	7.59917831603577	1.80198033255662
did:plc:dkhwi4ka7gflglwyf3ubzjkb	0.604564921127985	0.00619301781037084	7.42305326334121	1.94018468655035
did:plc:dkhwu3mkac7x5m5iovrb3qvj	0.708347712321494	0.00408675797839926	7.1919361644199	1.77350789146231
did:plc:dki5xu3vgyo7ubl7vaw55zzq	0.701418662666786	0.0026242952815833	6.99124549605026	1.81561009083758
did:plc:dkpk5tc2ftg75gr4u6sneigx	0.488439545904312	0.00411787748625222	8.27517035702797	1.50514596037581
did:plc:dkpxl627rqhog4povcyt4e4i	0.699923554868532	0.0045238608872231	7.18058998581501	2.02152184914158
did:plc:dkqj3puye5uabofjbnk7fd77	0.607823479481716	0.00247302632450896	7.7135943535298	1.79613144305854
did:plc:dkrw4x7r5iyu6gg7h5s6mkr6	0.606969500463488	0.00506828077969584	7.45646436189541	1.71320373224241
did:plc:dkrzrg4knx7pjhpuzl6ouqnt	0.535926296152943	0.00252688149442663	7.34888039711383	1.66982605338931
did:plc:dks5lvoqb3r2ibm4dfwutlj2	0.656360066138742	0.00337374005599416	7.17252414031601	1.9325270579199
did:plc:dkuv2b3pwplihkzd5lnqvdjh	1.52935640111498	0.00374510632335875	6.29492394279589	2.28728051550601
did:plc:dkuyzbywhuwdx3bss2mieauj	0.689064651289759	0.0030344635242587	8.00396047897726	2.18084968801257
did:plc:dkw2qd5uo4g33jkqimksruqg	1.37869548903293	0.00940662924458995	7.93097433661173	1.67676452969274
did:plc:dkztqbjyk5w5mjzn7zibxg6c	0.594278450252746	0.00613863779084997	8.41293497330006	1.62892900963453
did:plc:dkzxel5624rd2byvisyu4nm5	0.51430840249643	0.00321562721498465	6.51542603683009	2.76614906289223
did:plc:dl2vd7ajxmkrqvwpzrbleycr	0.605886155799736	0.00370323940836206	6.93159907236505	1.63424128071036
did:plc:dl3jklfiw7dzwjlqad7perhv	0.597272050839811	0.00404962148515561	7.40373110084055	2.16928806482472
did:plc:dl3zr7nfc567ejifbinpmxuy	0.517521063214593	0.00474230786960255	7.15683942272289	1.61056950644475
did:plc:dl4kdoiirvjbpk6scffpjyhj	0.628635980423932	0.00207016842226936	6.90006596639714	1.87787694154376
did:plc:dl7vpzkrvww3my7o3ylb23ab	0.691084669389609	0.00232134247471794	6.98743155989299	2.15938267791172
did:plc:dlcpqdvhpdgmwftw73meayen	0.625814414964934	0.00405769115013763	7.16794569701552	1.87447452302638
did:plc:dlhcvpc4pb34g5ihrpsuoeo2	0.785423174449184	0.00414040200985532	6.803128430657	2.1367620560005
did:plc:dlm5j7iwfbmgf445p7eqxq3g	0.76258369227074	0.00316114034579321	7.42898634057274	1.89168184517842
did:plc:dlnkkswn6nv23dj43mgfvqm4	0.785008131831571	0.00431739633105531	7.23254743089808	1.59841023267344
did:plc:dloyjyjnmltklnrfokz6uo3m	0.505523903662473	0.00439563416526999	7.40682236297972	1.59389323322117
did:plc:dlsoyxz735ne32mymaeifd56	0.588683725177181	0.00361881462509376	7.39260005064942	2.00515112319662
did:plc:dltcoodbuzeekukypg7uffwc	0.809477265965072	0.00576171225103773	6.99858462027563	1.64600840089042
did:plc:dludkc5mmp4uvbbv2w23aqhw	1.06863663127459	0.00212588237796682	7.18988969934686	2.0785758915571
did:plc:dlvyngvx3fioqtu2emzsrqq2	0.553216801555235	0.00233045050050576	7.9211277717956	1.90779781354815
did:plc:dlwpzt7o5cwcxdzsyoejsu5m	0.543371005446565	0.00269092837711053	7.20253957281827	2.04427838993572
did:plc:dlxmth72raduxwdqr4wbfcnu	0.655199409645401	0.00276599845510225	6.97397809901383	2.19453974667228
did:plc:dm2qjxnr57ojw74pufwj5ups	0.638685437562709	0.00598497765623862	7.98026503869259	1.7172297137096
did:plc:dm35w5na2a7sybr5nbfwe6hg	0.632525800289117	0.0053041371408194	7.34697494696986	1.8828711388241
did:plc:dm6f2rk5o4kqjl5n4l6zuc6k	0.642401417221743	0.00233758598656775	6.86731778459591	2.25802634361564
did:plc:dm6odrk2wrudklo5ymdfygcy	0.637244420576007	0.00421986119851767	6.55252017704532	1.67470583927294
did:plc:dm73qrjrcxb4wvhscu3ctw3u	0.547179961811626	0.00361760881312635	7.30618701760418	1.79716579308305
did:plc:dm7dplgohcwhcvweu3zjyw7c	0.715773232176841	0.00315564976834458	8.08170411826298	1.81581533783406
did:plc:dmbzz4asjaoypjeumjvqmxwe	0.705703146483948	0.00286061662580803	7.03669134197519	2.05509068174134
did:plc:dmc4wd55znnh6i646t3or6nc	0.693434165784978	0.00266916739639681	7.18095981165375	2.07684706247141
did:plc:dmcfulalckyzccns3ebbkakl	0.652298031342312	0.00295861766346043	6.75382625732703	1.83339023144617
did:plc:dmlmgmmizhii42mpwhudr34f	0.729952349783585	0.00271456514955326	7.00269654200903	2.00788264953816
did:plc:dmosf3frycztzo3ts6q253uk	0.600983669278978	0.0031234911160282	6.55510748824857	1.46163493887635
did:plc:dmovh5zjucpmsxydidkaa3ty	0.627581931353582	0.00756746941472691	7.91384039761017	1.50357229982256
did:plc:dmozoszp2uz4pzndbmmqrbnw	0.489558714466353	0.00322898637541882	7.1818207777766	1.56634485137819
did:plc:dmr52m33hea3yo7mgqmkxhog	0.670851827053173	0.00332188620255369	6.97887386120733	1.57973286353755
did:plc:dmvs7ajmjnashrq7ekowjsr2	1.43382251474912	0.0044233603760222	7.66669453164509	2.21766515761814
did:plc:dmw3q6z2aciljbnkhyaudp2g	0.793626721119285	0.00296257008243091	7.37206781395075	1.79014238835804
did:plc:dmx3dnw7b5bghcbkgiigcu23	0.499699082988626	0.00200519906785781	8.03823352388157	1.78516364548427
did:plc:dn5sq2vk5jhjawnwkccpjvfy	0.667005539650022	0.00316932335732364	6.94238706623552	1.8237291299119
did:plc:dn7icrgajbot242krl6qw4cz	0.828512794809981	0.00319280536246628	7.03031857636632	1.90140136851044
did:plc:dniyvbih7yjla3dvv4ikmo5q	0.513381679378378	0.00566785480837921	7.93484610671243	1.90373487534171
did:plc:dnkmd5hc7cdu6oasp2kjjshu	0.592795172464325	0.00247831950106162	6.58587225578254	1.69692543903376
did:plc:dnlaicgi4uaca4nunqi7sak2	1.34324695138331	0.0073562710259821	7.58794113083261	2.04529649570929
did:plc:dnlshx7n25ouuhdwa2j4o26o	0.667439048374733	0.00267612591405877	7.55507181372924	1.95845549176176
did:plc:dnmhc4kjppuyd7cmxx6gnzts	0.648069286808928	0.00379341294554961	6.67567747238583	1.64294179460606
did:plc:dnpamd55leahq244bhdnt2rp	0.698652158641537	0.00268920762042218	6.71929266703375	1.73358885347283
did:plc:dnqvservgfldrm6fs67hwynk	0.748572902965599	0.00424658053550462	7.23675769867796	1.85321255395776
did:plc:dnsdpvpkmtd4gra72ecnt4k4	0.692349377095558	0.0042455276316564	7.9482258227984	1.63916688668744
did:plc:dnuwk4q5wnfrtnecsigf2mmb	0.579999776702091	0.00596886879098392	8.29091878908277	1.60777885815273
did:plc:dnxklz5smoaf2x5k2oeswg5n	0.673380370750911	0.00319167281355154	7.38322575696605	2.13705635566158
did:plc:dnymcawxfnxycimdhs4wndyu	0.711242182802618	0.00350493912521667	7.06836211366402	2.19222437973184
did:plc:dnyym2wjngh22tjrzshmdbws	0.814478897208248	0.00245264436826081	6.82648554867593	2.17170905667512
did:plc:do25yog3dfr4orrm7glksnyx	0.587522761410139	0.002950056674462	7.47584273699733	1.90789228427636
did:plc:do4k6czrhswoiyd5lqqexula	0.605966830464967	0.00649549710720967	7.87087293898499	1.61718821033205
did:plc:dob3mydwxaobo3hjyomtrvbl	0.752388183217589	0.00261950859967516	6.73666845321313	1.86263631373855
did:plc:doczruvevenxm2t32f4bgjns	0.72561303710365	0.00347543279437829	6.71615057313857	1.91004006710896
did:plc:dodo424t3qkjufoctxybmw4h	0.716277039365535	0.00471753971585188	8.15329852971095	1.90329001574512
did:plc:doh26spz7wor73b7ne4h4fwe	0.582618464654498	0.00228581498836817	7.0349420082871	1.87988809334997
did:plc:dojm45evbp7wwuw3aoewyejj	1.21541749774291	0.00302965997500008	6.60678236326913	2.04963389956028
did:plc:domyacps4f3zkc6yqgi4kisc	0.73947369333505	0.00460396076206347	7.41776562886185	1.90751239228373
did:plc:donnsvwop3blpd4es5rxdvc5	0.756459755214485	0.00221398955569532	6.24247878412949	1.9714784121872
did:plc:dovazchlmutihjhl3eih7txz	0.713977701506887	0.00474173142725491	6.91886287664881	1.82581982125386
did:plc:doybw3urc3otzaxdoo5hzz4c	0.736057070188867	0.00360928349053676	7.66778305010169	1.75862539470377
did:plc:dozclakvrhaqyrc7kyhohv3y	0.521869099390391	0.00281975477919628	7.80388345593719	1.8341535647494
did:plc:dpbxfr2lhbsrqrlcjxsq24xj	1.30953589135963	0.00421836837777114	6.77265445585947	2.14083605179223
did:plc:dpdo5hwrbrglowyze27ze3s6	0.624321264162826	0.0022006497143823	7.06689737189307	2.7966782071128
did:plc:dpdx3otyiuab63524y32sj6n	0.760019206444733	0.00421056046838233	7.54083011877692	2.17251618710531
did:plc:dpfczd3a5wzsjdvwulw3qdgu	0.60702074663915	0.00229887478210642	7.17783698583834	1.62707465659924
did:plc:dpfnwkubtbevpuvm3s62qqru	0.839489475374304	0.00270179299634757	6.50100290259466	1.83124610115619
did:plc:dph5qbpkc55p5d5z3c7ab65x	0.476374835180689	0.00339043142127429	7.10756880771916	2.13221123657091
did:plc:dpjf3jx2hrxpuav6rhrlqc4f	0.71120480587002	0.00774082857649733	7.6002487949053	1.41408580905775
did:plc:dpkucibwjl4nsmoo5i5clryi	0.822723124683697	0.00474388809076213	6.8683818299606	1.73721131247744
did:plc:dpm2kuukbk7jsua3g3jxzrgd	0.623152559664788	0.00372571661148135	7.46990407260102	1.98207366784357
did:plc:dpprv2bc4n245i72s7dvt2la	0.789078847448422	0.00220867020740367	7.60703122541602	1.65110368756195
did:plc:dps5cxkw63p3rp34rx6l6wpc	0.66433845520378	0.00371114927756315	7.42660176955848	1.64147041243062
did:plc:dpsgkfyjta2rk4mqqqciuqbm	1.53365856447455	0.00250104689100112	7.02679849594677	2.7597021087412
did:plc:dq4gpx3vkulciqgijul3gjw3	1.21981841986345	0.00230019951665614	7.36581794115419	1.8082558994852
did:plc:dqaaz2ldeyvu6bc4aw525gww	0.788043638548523	0.00518127092824853	6.8184931387905	1.66055364624617
did:plc:dqao27tuwmlqee6qi5pecuj2	0.512310080717203	0.00456227711270967	7.53912220003054	1.85879484452416
did:plc:dqdfjlz3tu4yd4kctehpg5x2	0.579618067224272	0.00415375575241452	7.277131285839	1.76423449927662
did:plc:dqi4xxhxy6orpqod3njujuc3	0.66768966201033	0.00413976276249939	7.3563140697959	1.93797618891982
did:plc:dqiqiihssopoanooidjvjhmo	0.786098344817331	0.00291020807882911	7.20655592973611	1.71821464727986
did:plc:dqjjixn7vj5adxeb2ssdkd7x	0.720785815365135	0.00203521382135088	7.07884835256373	2.23374286825544
did:plc:dqm3nt2oogpnpzwnsgal6jsc	0.758083696954857	0.0033269052679051	6.72969543047204	1.98274353643785
did:plc:dqmz2zhf6dxkxijfv3l6vz4o	0.506225871020922	0.00439856811337461	7.66901289741133	1.47171616380712
did:plc:dqooficovek3ngxxdsbff5e2	0.456868839902162	0.00303589802392082	7.06333058510659	2.23814959466501
did:plc:dqpyei7otr6r3obmglyhvqbz	0.547047784658622	0.00455882721569212	7.32112746971851	1.8494651547896
did:plc:dqrvl6p7guhdxid44hqncqvc	0.627994782954174	0.00336293419092929	7.10982332592369	1.86001226906126
did:plc:dr6ga2lpqeliyniwqrxtvpau	0.569237469958662	0.00290853392929892	7.49235051560833	2.19427524841444
did:plc:drag2umksbavmdds2osy37px	0.634047725827503	0.0034664450605151	7.44657019350212	1.84976723727367
did:plc:drakdk36pgq33aosq2lzhmza	0.807370757215495	0.00462889644296257	6.99103307106282	1.63288208609249
did:plc:drb77gh4szxqvxa57p6s2g5e	0.748639059155455	0.00268075490954657	6.96245401990618	1.93942353654723
did:plc:drdvlewoda5nab52ynoushnj	0.686027605561602	0.00308058948015288	6.91523668127514	1.95358401079602
did:plc:drfb2pdjlnsqkfgsoellcahm	0.499170139509454	0.00211066647141896	7.29192370995322	1.9772556082923
did:plc:drgvcj53dsf6cjsaacgrs7nj	0.468607988915071	0.00365900812485101	7.04708377446823	1.81728730699546
did:plc:drhr7ysrheqhkcgjpmjzf54n	0.772141312315173	0.00728926907410818	7.16749549075748	1.72434415971991
did:plc:drlqlh2le7fu7l7xpfrs3pof	0.748589836722207	0.00244062584387962	6.91473813426124	1.69548388931947
did:plc:drmgvaxumoxriuzp3y7rolqx	0.680963433509995	0.00386996498989164	7.10974853502068	1.87174270182263
did:plc:drp4ruhq7xfjg2uqc47xxpxp	0.595138153643635	0.00355206866970225	6.68714669277646	1.6991435381191
did:plc:drpwb2qjgwh6lyfkmj7c3uoa	0.636142343623387	0.00381318799571364	7.55951287029477	1.76877402798593
did:plc:drrqjgqoggfzjnu5kskfkilb	0.859985529808664	0.00253939704412119	6.40382388580669	1.59721569688195
did:plc:drwc5cwgfe4spchgt6drrums	0.76833751514602	0.00345332126484472	6.87946860614604	2.07076203622744
did:plc:drzwlgiwfnftck3zwfnz3ana	0.734638240369477	0.00251725094425733	6.98946616564229	2.24122654177579
did:plc:ds4my7udspxh5wltf42m7ns6	0.610584520523535	0.00520447139343005	7.679935304788	1.82668607136476
did:plc:ds5fbtsjxk5kloejmm5ih7o7	0.553180073869277	0.00294245710392921	6.59313431972617	2.11807300504925
did:plc:ds5pqutrnsigcy7e4wirdq5t	0.47745672666633	0.00281362378985803	6.93415705088135	1.58496109294694
did:plc:dscv3dgfyij3uihbvujzqt4k	0.686098384751457	0.00554807466676866	7.72552112074434	1.62838884744258
did:plc:dsdzr4avn2fgt4xeao24d2do	0.72363439171691	0.00447128663452065	7.39072246824311	1.70856716873044
did:plc:dsgg4kagwzdmzivdjwrxrkuf	0.811143283182516	0.00472030538111704	7.12235739328232	1.94905833837233
did:plc:dsh43lxz6lvmlmx4mzldzk4v	0.615110650789373	0.00279510208889182	6.92109203562647	1.85206167247044
did:plc:dsndxkzb3zefizi6qh5ixl43	0.793673181952907	0.00227309544047684	6.77057628984251	1.93064096859902
did:plc:dsnp664hek5y7fwnydenv3ub	0.759007404557178	0.00313089240156311	7.26423133352004	1.77463636487692
